Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,0,1,2.306360856274568,5.607300075118189,7.986360856274567,100.0
Offloaded Data,1,1,2.2123150158068077,5.7273000751181895,8.012315015806807,100.0
Offloaded Data,2,1,1.826324329572813,5.6393360315194565,7.546324329572813,100.0
Offloaded Data,3,1,1.4113823920052644,5.562890649910818,7.081382392005264,100.0
Offloaded Data,4,1,2.2177511281735387,5.485053323258672,7.807751128173539,100.0
Offloaded Data,5,1,1.652247011103324,5.645053323258672,7.402247011103324,100.0
Offloaded Data,6,1,1.7680162948800608,5.5664293431464795,7.368016294880061,100.0
Offloaded Data,7,1,3.0041001498534468,5.825053323258672,8.934100149853446,100.0
Offloaded Data,8,1,1.5172907057090836,5.90730007511819,7.497290705709084,100.0
Offloaded Data,9,1,2.1128274876726802,5.52642934314648,7.672827487672681,100.0
Offloaded Data,10,1,1.508246100216234,5.679179835610004,7.358246100216235,100.0
Offloaded Data,11,1,2.9904681427913307,5.555053323258672,8.65046814279133,100.0
Offloaded Data,12,1,1.3316943982762337,5.64640534234648,7.021694398276233,100.0
Offloaded Data,13,1,1.8662055024475146,5.91642934314648,7.816205502447515,100.0
Offloaded Data,14,1,0.8960667625900542,5.267324075918189,6.2260667625900545,100.0
Offloaded Data,15,1,1.4760057717076944,5.169179835610004,6.816005771707694,100.0
Offloaded Data,16,1,1.8046194513049214,5.25642934314648,7.094619451304921,100.0
Offloaded Data,17,1,1.6428304818674053,5.84642934314648,7.522830481867405,100.0
Offloaded Data,18,1,1.0807200950368936,5.7673000751181895,6.920720095036893,100.0
Offloaded Data,19,1,1.453999453791609,5.7928666491108185,7.363999453791609,100.0
Offloaded Data,20,1,1.117378795185891,5.91730007511819,7.107378795185891,100.0
Offloaded Data,21,1,1.6109068191360156,5.8164053423464805,7.470906819136016,100.0
Offloaded Data,22,1,1.7405422579818346,5.529336031519457,7.350542257981835,100.0
Offloaded Data,23,1,2.5520248041618334,5.792721466334621,8.402024804161833,100.0
Offloaded Data,24,1,1.8293151927175852,5.2550533232586725,7.189315192717586,100.0
Offloaded Data,25,1,1.377824273686653,5.659336031519457,7.1178242736866535,100.0
Offloaded Data,26,1,2.41219891586977,5.299336031519457,7.792198915869769,100.0
Offloaded Data,27,1,1.3344670603363045,5.855053323258672,7.294467060336305,100.0
Offloaded Data,28,1,3.3426862673267195,5.555053323258672,9.00268626732672,100.0
Offloaded Data,29,1,1.306340835470268,5.522721466334621,6.886340835470268,100.0
Offloaded Data,30,1,1.825855456380132,5.365053323258672,7.295855456380131,100.0
Offloaded Data,31,1,3.107811654196702,5.735053323258672,8.947811654196702,100.0
Offloaded Data,32,1,1.4232540485982625,5.5664053423464805,7.033254048598263,100.0
Offloaded Data,33,1,0.6620651573500772,5.627324075918189,6.3520651573500775,100.0
Offloaded Data,34,1,0.9050466664447463,5.172866649110818,6.195046666444746,100.0
Offloaded Data,35,1,1.317481887967324,5.625053323258673,7.047481887967324,100.0
Offloaded Data,36,1,0.3135681603288469,5.541996229034582,6.033568160328847,100.0
Offloaded Data,37,1,1.3309876443557793,5.622890649910818,7.06098764435578,100.0
Offloaded Data,38,1,0.16070855019468597,5.850289004121204,6.120708550194686,100.0
Offloaded Data,39,1,0.5031194653404175,5.707324075918189,6.273119465340418,100.0
Offloaded Data,40,1,2.371442574940402,5.482721466334621,7.911442574940402,100.0
Offloaded Data,41,1,2.491023027683568,5.492890649910818,8.091023027683567,100.0
Offloaded Data,42,1,0.9349116437050263,5.609179835610004,6.714911643705027,100.0
Offloaded Data,43,1,1.3694500929522224,5.239336031519457,6.689450092952223,100.0
Offloaded Data,44,1,1.5173840809988985,5.6873000751181895,7.277384080998898,100.0
Offloaded Data,45,1,2.9589565789909997,5.712721466334621,8.728956578991,100.0
Offloaded Data,46,1,2.033079006658254,5.322890649910818,7.463079006658253,100.0
Offloaded Data,47,1,2.2148945561391136,5.312721466334621,7.584894556139114,100.0
Offloaded Data,48,1,1.4839547030285478,5.392866649110818,6.993954703028548,100.0
Offloaded Data,49,1,0.578362561811237,5.4599195694235165,6.118362561811237,100.0
Offloaded Data,0,2,2.332943123105105,5.507300075118186,7.912943123105105,100.0
Offloaded Data,1,2,1.8654318285232683,5.727300075118186,7.6654318285232685,100.0
Offloaded Data,2,2,1.5028739619005833,5.1993360315194534,6.782873961900584,100.0
Offloaded Data,3,2,1.557310090826264,5.392890649910818,7.057310090826264,100.0
Offloaded Data,4,2,2.131729767586275,5.2750533232586685,7.511729767586275,100.0
Offloaded Data,5,2,1.494706455810451,5.2350533232586685,6.834706455810451,100.0
Offloaded Data,6,2,1.769373572679274,5.37642934314648,7.179373572679275,100.0
Offloaded Data,7,2,2.337624161930199,5.425053323258669,7.867624161930199,100.0
Offloaded Data,8,2,1.6069241645598635,5.497300075118186,7.176924164559864,100.0
Offloaded Data,9,2,2.2532236240222123,5.63642934314648,7.923223624022212,100.0
Offloaded Data,10,2,1.2424945425053424,5.401996229034578,6.822494542505343,100.0
Offloaded Data,11,2,2.792520288373728,5.675053323258669,8.572520288373727,100.0
Offloaded Data,12,2,1.1892611343024482,5.386405342346478,6.619261134302448,100.0
Offloaded Data,13,2,2.1060251934172505,5.88642934314648,8.02602519341725,100.0
Offloaded Data,14,2,1.216942006062482,5.237324075918187,6.516942006062481,100.0
Offloaded Data,15,2,1.0790943583554304,5.599179835610002,6.84909435835543,100.0
Offloaded Data,16,2,1.8911710268669017,5.54642934314648,7.471171026866902,100.0
Offloaded Data,17,2,2.209361803776273,5.64642934314648,7.889361803776273,100.0
Offloaded Data,18,2,1.2666910976292727,5.307300075118186,6.646691097629272,100.0
Offloaded Data,19,2,2.1338966715095977,5.3028666491108165,7.553896671509598,100.0
Offloaded Data,20,2,1.0598190578081272,5.7873000751181864,6.919819057808128,100.0
Offloaded Data,21,2,1.5349899854410478,5.936405342346479,7.514989985441048,100.0
Offloaded Data,22,2,1.3703910350461843,5.429336031519453,6.880391035046184,100.0
Offloaded Data,23,2,2.4953130863684114,5.722721466334618,8.275313086368412,100.0
Offloaded Data,24,2,1.6894618459380446,5.805053323258669,7.599461845938045,100.0
Offloaded Data,25,2,1.1169563301894907,5.849336031519453,7.046956330189491,100.0
Offloaded Data,26,2,1.7716007851547406,5.277324075918187,7.1116007851547405,100.0
Offloaded Data,27,2,1.2182684097601184,5.205053323258669,6.528268409760118,100.0
Offloaded Data,28,2,2.6480494025406247,5.295053323258669,8.048049402540626,100.0
Offloaded Data,29,2,1.0619146829828257,5.862721466334618,6.981914682982826,100.0
Offloaded Data,30,2,1.485019097900491,5.245053323258668,6.83501909790049,100.0
Offloaded Data,31,2,2.5021355290078753,5.462866649110817,8.082135529007875,100.0
Offloaded Data,32,2,1.4631814771944587,5.926405342346478,7.433181477194458,100.0
Offloaded Data,33,2,1.102012196544913,5.6073240759181875,6.772012196544913,100.0
Offloaded Data,34,2,1.3442737216240623,5.662866649110817,7.124273721624062,100.0
Offloaded Data,35,2,1.3126761253463721,5.405053323258668,6.822676125346372,100.0
Offloaded Data,36,2,0.686907783943711,5.601996229034579,6.466907783943712,100.0
Offloaded Data,37,2,1.2104824178308566,5.772890649910818,7.090482417830857,100.0
Offloaded Data,38,2,0.1573583172401159,5.1802890041212,5.447358317240116,100.0
Offloaded Data,39,2,0.515048827001205,5.757324075918188,6.335048827001206,100.0
Offloaded Data,40,2,1.8429060453841986,5.942721466334618,7.842906045384199,100.0
Offloaded Data,41,2,2.1698991732445885,5.712890649910818,7.989899173244589,100.0
Offloaded Data,42,2,0.5745552091409301,5.309179835610003,6.054555209140931,100.0
Offloaded Data,43,2,1.0143258256856915,5.769336031519453,6.864325825685691,100.0
Offloaded Data,44,2,1.6794623231041264,5.277300075118186,7.029462323104127,100.0
Offloaded Data,45,2,3.115815508682848,5.5664293431464795,8.715815508682848,100.0
Offloaded Data,46,2,2.0265299084560806,5.8328906499108175,7.96652990845608,100.0
Offloaded Data,47,2,1.856117676189172,5.432721466334618,7.346117676189172,100.0
Offloaded Data,48,2,1.915467489648954,5.372866649110817,7.405467489648954,100.0
Offloaded Data,49,2,0.5679012228434073,5.289919569423513,5.937901222843407,100.0
Offloaded Data,0,3,2.066462358230648,5.517300075118186,7.656462358230648,100.0
Offloaded Data,1,3,1.1230715303894254,5.219919569423513,6.423071530389425,100.0
Offloaded Data,2,3,1.444964790375374,5.599336031519453,7.1249647903753734,100.0
Offloaded Data,3,3,1.3092804457254905,5.482890649910818,6.89928044572549,100.0
Offloaded Data,4,3,2.2796395363686,5.5364053423464785,7.859639536368601,100.0
Offloaded Data,5,3,1.56094609056515,5.415053323258668,7.080946090565149,100.0
Offloaded Data,6,3,2.241019182212144,5.39642934314648,7.671019182212143,100.0
Offloaded Data,7,3,2.5878242174555046,5.625053323258669,8.317824217455504,100.0
Offloaded Data,8,3,1.593673572698093,5.427300075118186,7.093673572698093,100.0
Offloaded Data,9,3,2.8160159372979647,5.43642934314648,8.286015937297964,100.0
Offloaded Data,10,3,1.2801213504800466,5.551996229034579,7.010121350480047,100.0
Offloaded Data,11,3,3.414960985770196,5.555053323258669,9.074960985770195,100.0
Offloaded Data,12,3,1.3368790814499596,5.3264053423464786,6.7068790814499595,100.0
Offloaded Data,13,3,2.7898203209629955,5.61642934314648,8.439820320962996,100.0
Offloaded Data,14,3,1.3246943225323617,5.347324075918188,6.734694322532362,100.0
Offloaded Data,15,3,0.9918457684974258,5.679179835610002,6.841845768497425,100.0
Offloaded Data,16,3,2.057977845858746,5.86642934314648,7.957977845858746,100.0
Offloaded Data,17,3,2.2898007631659545,5.60642934314648,7.929800763165955,100.0
Offloaded Data,18,3,1.0967707639437265,5.817300075118186,6.986770763943726,100.0
Offloaded Data,19,3,1.6818551502185004,5.212866649110817,7.0118551502185005,100.0
Offloaded Data,20,3,1.0915586837477202,5.567300075118186,6.73155868374772,100.0
Offloaded Data,21,3,1.678860809869406,5.276405342346479,6.998860809869406,100.0
Offloaded Data,22,3,1.3619573392809419,5.509336031519453,6.951957339280941,100.0
Offloaded Data,23,3,3.6985644043939416,5.3164293431464795,9.048564404393941,100.0
Offloaded Data,24,3,1.6746038732581667,5.265053323258669,7.044603873258167,100.0
Offloaded Data,25,3,1.0951255499090735,5.629336031519453,6.805125549909073,100.0
Offloaded Data,26,3,1.7329549566521736,5.377324075918187,7.172954956652173,100.0
Offloaded Data,27,3,1.2012478189125362,5.245053323258668,6.551247818912536,100.0
Offloaded Data,28,3,2.558990645506239,5.335053323258668,7.998990645506238,100.0
Offloaded Data,29,3,0.8606313394902931,5.472721466334618,6.390631339490294,100.0
Offloaded Data,30,3,1.3819087320069776,5.515053323258669,7.001908732006978,100.0
Offloaded Data,31,3,2.0010626013819084,5.3028666491108165,7.421062601381909,100.0
Offloaded Data,32,3,3.4426904671405536,5.635053323258669,9.182690467140553,100.0
Offloaded Data,33,3,0.9609476233235354,5.5673240759181875,6.590947623323536,100.0
Offloaded Data,34,3,1.0067192070614557,5.522866649110816,6.646719207061455,100.0
Offloaded Data,35,3,1.4226702814845453,5.455053323258669,6.982670281484545,100.0
Offloaded Data,36,3,0.6473030873281559,5.671996229034578,6.497303087328156,100.0
Offloaded Data,37,3,1.386059263684777,5.592890649910818,7.086059263684777,100.0
Offloaded Data,38,3,0.15536691704483493,5.2802890041212,5.545366917044834,100.0
Offloaded Data,39,3,0.5272160313503583,5.727324075918188,6.317216031350358,100.0
Offloaded Data,40,3,1.4264497931764077,5.922721466334618,7.406449793176408,100.0
Offloaded Data,41,3,2.1557429302745614,5.532890649910818,7.795742930274561,100.0
Offloaded Data,42,3,0.5821669748415166,5.749179835610002,6.502166974841517,100.0
Offloaded Data,43,3,1.0178794644516778,5.4493360315194534,6.547879464451678,100.0
Offloaded Data,44,3,1.4879200049521328,5.617300075118186,7.177920004952133,100.0
Offloaded Data,45,3,3.918745934648104,5.55642934314648,9.508745934648104,100.0
Offloaded Data,46,3,2.0946810952699293,5.482890649910818,7.684681095269929,100.0
Offloaded Data,47,3,1.3901460862348176,5.782721466334618,7.230146086234818,100.0
Offloaded Data,48,3,2.4895726772980353,5.597300075118186,8.159572677298035,100.0
Offloaded Data,49,3,1.1567819215865676,5.889919569423513,7.126781921586567,100.0
Offloaded Data,0,4,1.6376425031356001,5.607300075118182,7.3176425031356,100.0
Offloaded Data,1,4,1.2592352948817904,5.709919569423513,7.0492352948817905,100.0
Offloaded Data,2,4,1.4898451442085758,5.409336031519457,6.979845144208576,100.0
Offloaded Data,3,4,1.1892261390402372,5.542890649910818,6.839226139040237,100.0
Offloaded Data,4,4,1.5804681584931732,5.886405342346478,7.510468158493173,100.0
Offloaded Data,5,4,1.484390817833554,5.825053323258672,7.414390817833554,100.0
Offloaded Data,6,4,2.1239282754554876,5.33642934314648,7.493928275455487,100.0
Offloaded Data,7,4,2.7944051379356916,5.325053323258672,8.224405137935692,100.0
Offloaded Data,8,4,1.6448263450200122,5.237300075118183,6.954826345020013,100.0
Offloaded Data,9,4,3.1986140786498014,5.5664293431464795,8.798614078649802,100.0
Offloaded Data,10,4,1.2638671836128395,5.121996229034582,6.56386718361284,100.0
Offloaded Data,11,4,3.369672841795776,5.5050533232586725,8.979672841795775,100.0
Offloaded Data,12,4,4.242530016432862,5.645053323258672,9.992530016432863,100.0
Offloaded Data,13,4,2.4359108733738615,5.44642934314648,7.915910873373862,100.0
Offloaded Data,14,4,1.6510850371691947,5.707324075918184,7.421085037169195,100.0
Offloaded Data,15,4,1.040168992990804,5.539179835609999,6.750168992990804,100.0
Offloaded Data,16,4,2.0687331920151215,5.25642934314648,7.358733192015122,100.0
Offloaded Data,17,4,2.415980892186551,5.64642934314648,8.095980892186551,100.0
Offloaded Data,18,4,1.101020386911252,5.397300075118182,6.571020386911251,100.0
Offloaded Data,19,4,1.744519971010471,5.462866649110817,7.324519971010471,100.0
Offloaded Data,20,4,1.0336586094871376,5.407300075118183,6.513658609487138,100.0
Offloaded Data,21,4,1.1700277245336663,5.736405342346479,6.950027724533666,100.0
Offloaded Data,22,4,1.2097157794989934,5.519336031519456,6.809715779498994,100.0
Offloaded Data,23,4,4.121842163766612,5.35642934314648,9.511842163766612,100.0
Offloaded Data,24,4,2.087676567044784,5.565053323258672,7.7576765670447845,100.0
Offloaded Data,25,4,1.1291374062204786,5.769336031519456,6.979137406220479,100.0
Offloaded Data,26,4,2.3342704193057746,5.437324075918184,7.834270419305774,100.0
Offloaded Data,27,4,1.1247336318709102,5.335053323258672,6.56473363187091,100.0
Offloaded Data,28,4,3.643972246112578,5.455053323258673,9.203972246112578,100.0
Offloaded Data,29,4,0.742183466524934,5.902721466334618,6.702183466524934,100.0
Offloaded Data,30,4,1.9067802293835912,5.885053323258672,7.896780229383591,100.0
Offloaded Data,31,4,1.845232415187607,5.652866649110816,7.615232415187608,100.0
Offloaded Data,32,4,2.7194212082146305,5.825053323258672,8.64942120821463,100.0
Offloaded Data,33,4,1.4841458968864758,5.827324075918184,7.374145896886476,100.0
Offloaded Data,34,4,1.1466633805790918,5.432866649110816,6.696663380579092,100.0
Offloaded Data,35,4,1.3565438036295911,5.235053323258672,6.6965438036295915,100.0
Offloaded Data,36,4,0.6387038151900128,5.571996229034582,6.388703815190013,100.0
Offloaded Data,37,4,1.064543880475763,5.572890649910818,6.744543880475763,100.0
Offloaded Data,38,4,0.162762364955833,5.4302890041212,5.702762364955833,100.0
Offloaded Data,39,4,0.5231876491977312,5.3773240759181835,5.963187649197732,100.0
Offloaded Data,40,4,1.3307024995369445,5.512721466334618,6.900702499536945,100.0
Offloaded Data,41,4,1.6109733151711276,5.512890649910818,7.230973315171128,100.0
Offloaded Data,42,4,0.5727237412206527,5.299179835609999,6.0427237412206525,100.0
Offloaded Data,43,4,1.0414720026492807,5.409336031519457,6.531472002649281,100.0
Offloaded Data,44,4,1.5805380278761527,5.537300075118183,7.190538027876153,100.0
Offloaded Data,45,4,3.7572380635266183,5.86642934314648,9.657238063526618,100.0
Offloaded Data,46,4,2.2951876357730265,5.637324075918184,7.995187635773027,100.0
Offloaded Data,47,4,1.3753240170310652,5.422721466334618,6.855324017031066,100.0
Offloaded Data,48,4,3.0345814561928957,5.407300075118183,8.514581456192897,100.0
Offloaded Data,49,4,1.0877912372139134,5.529919569423513,6.697791237213914,100.0
Offloaded Data,0,5,2.4848702534982956,5.907300075118183,8.464870253498296,100.0
Offloaded Data,1,5,1.7677291827276644,5.599919569423513,7.447729182727664,100.0
Offloaded Data,2,5,1.0617071122231436,5.909336031519457,7.051707112223144,100.0
Offloaded Data,3,5,1.1624768759083595,5.692890649910818,6.962476875908359,100.0
Offloaded Data,4,5,1.6245659207666876,5.736405342346479,7.404565920766688,100.0
Offloaded Data,5,5,1.2194092595363617,5.325053323258672,6.649409259536362,100.0
Offloaded Data,6,5,1.6453909442866608,5.95642934314648,7.6353909442866605,100.0
Offloaded Data,7,5,2.67209874205212,5.175053323258672,7.95209874205212,100.0
Offloaded Data,8,5,1.5043886932040036,5.3873000751181825,6.964388693204003,100.0
Offloaded Data,9,5,15.994610805233366,5.532721466334618,21.584610805233364,100.0
Offloaded Data,10,5,1.273937477947587,5.661996229034582,7.113937477947587,100.0
Offloaded Data,11,5,3.9938930974155706,5.315053323258672,9.41389309741557,100.0
Offloaded Data,12,5,4.736404895600083,5.805053323258672,10.646404895600083,100.0
Offloaded Data,13,5,3.3350567142653955,5.927324075918184,9.325056714265395,100.0
Offloaded Data,14,5,2.279642048602027,5.337324075918184,7.679642048602027,100.0
Offloaded Data,15,5,1.0155843401727875,5.539179835609999,6.725584340172787,100.0
Offloaded Data,16,5,1.56047787348975,5.24642934314648,6.840477873489751,100.0
Offloaded Data,17,5,1.554843255431335,5.52642934314648,7.114843255431335,100.0
Offloaded Data,18,5,1.2515041820482515,5.237300075118183,6.561504182048251,100.0
Offloaded Data,19,5,1.5706267038691026,5.852866649110816,7.540626703869102,100.0
Offloaded Data,20,5,1.0888383919467295,5.517300075118182,6.678838391946729,100.0
Offloaded Data,21,5,1.0714271198989913,5.926405342346478,7.041427119898991,100.0
Offloaded Data,22,5,0.9544973651952747,5.769336031519456,6.8044973651952745,100.0
Offloaded Data,23,5,2.636584518095354,5.87642934314648,8.546584518095354,100.0
Offloaded Data,24,5,1.8995866544171058,5.2950533232586725,7.299586654417105,100.0
Offloaded Data,25,5,0.8573992773382317,5.249336031519457,6.187399277338232,100.0
Offloaded Data,26,5,2.6472461734853026,5.647324075918184,8.357246173485303,100.0
Offloaded Data,27,5,0.9568768883093053,5.2950533232586725,6.356876888309305,100.0
Offloaded Data,28,5,3.5510102740681786,5.705053323258673,9.361010274068178,100.0
Offloaded Data,29,5,2.7065454123627055,5.489919569423513,8.276545412362706,100.0
Offloaded Data,30,5,1.9248166709599464,5.555053323258672,7.584816670959946,100.0
Offloaded Data,31,5,2.0723391894486185,5.8428666491108165,8.032339189448617,100.0
Offloaded Data,32,5,1.1681314405652303,5.522218719092432,6.8281314405652305,100.0
Offloaded Data,33,5,1.8767314791886396,5.297324075918184,7.23673147918864,100.0
Offloaded Data,34,5,0.9985254843469717,5.272866649110816,6.388525484346972,100.0
Offloaded Data,35,5,1.0789111310502848,5.565053323258672,6.748911131050285,100.0
Offloaded Data,36,5,0.6622618167015291,5.481996229034582,6.322261816701529,100.0
Offloaded Data,37,5,1.100994746172853,5.632890649910818,6.8409947461728535,100.0
Offloaded Data,38,5,0.1559763710008951,5.460289004121201,5.725976371000895,100.0
Offloaded Data,39,5,1.0846855206445383,5.687324075918184,6.8346855206445385,100.0
Offloaded Data,40,5,1.537867682637031,5.512721466334618,7.107867682637031,100.0
Offloaded Data,41,5,1.642148868089428,5.622890649910818,7.372148868089429,100.0
Offloaded Data,42,5,0.5980313794419049,5.669179835609999,6.438031379441905,100.0
Offloaded Data,43,5,7.3829974350744925,5.347324075918184,12.792997435074493,100.0
Offloaded Data,44,5,1.5792715638787,5.477300075118182,7.1292715638787,100.0
Offloaded Data,45,5,2.6405090080689906,5.60642934314648,8.280509008068991,100.0
Offloaded Data,46,5,3.09385394207609,5.717324075918184,8.87385394207609,100.0
Offloaded Data,47,5,1.442561824433869,5.402721466334618,6.902561824433869,100.0
Offloaded Data,48,5,2.512970997798512,5.607300075118182,8.192970997798511,100.0
Offloaded Data,49,5,1.6467164358672302,5.649919569423513,7.37671643586723,100.0
Offloaded Data,0,6,2.065086360287578,5.367300075118182,7.505086360287578,100.0
Offloaded Data,1,6,2.1354989359305963,5.829919569423513,8.045498935930596,100.0
Offloaded Data,2,6,1.078346940917578,5.3493360315194565,6.508346940917578,100.0
Offloaded Data,3,6,1.1586564399074641,5.842890649910818,7.108656439907464,100.0
Offloaded Data,4,6,1.4745408035801646,5.586405342346478,7.104540803580164,100.0
Offloaded Data,5,6,1.2530769413955116,5.615053323258672,6.973076941395512,100.0
Offloaded Data,6,6,2.029811177321869,5.79642934314648,7.85981117732187,100.0
Offloaded Data,7,6,3.2902724146004467,5.5450533232586725,8.940272414600447,100.0
Offloaded Data,8,6,1.824050572042082,5.417300075118183,7.314050572042082,100.0
Offloaded Data,9,6,20.65111170926698,5.352721466334618,26.06111170926698,100.0
Offloaded Data,10,6,1.1546365933820444,5.161996229034582,6.494636593382044,100.0
Offloaded Data,11,6,3.4184105469444805,5.705053323258673,9.228410546944481,100.0
Offloaded Data,12,6,4.030424502979503,5.495053323258672,9.630424502979503,100.0
Offloaded Data,13,6,4.030087787956538,5.327324075918184,9.42008778795654,100.0
Offloaded Data,14,6,2.6000668668817086,5.857324075918184,8.52006686688171,100.0
Offloaded Data,15,6,1.0649280193862674,5.309179835609999,6.544928019386267,100.0
Offloaded Data,16,6,1.786441414172897,5.54642934314648,7.366441414172897,100.0
Offloaded Data,17,6,1.7705374466203314,5.45642934314648,7.260537446620331,100.0
Offloaded Data,18,6,0.5763152460305457,5.657300075118183,6.306315246030545,100.0
Offloaded Data,19,6,1.6573512773923602,5.582866649110817,7.35735127739236,100.0
Offloaded Data,20,6,2.2222296258329703,5.629919569423513,7.93222962583297,100.0
Offloaded Data,21,6,1.1511743108597647,5.426405342346478,6.6211743108597645,100.0
Offloaded Data,22,6,0.9500569317931149,5.399336031519457,6.430056931793114,100.0
Offloaded Data,23,6,3.0613910254537373,5.42642934314648,8.521391025453738,100.0
Offloaded Data,24,6,2.020554155991307,5.415053323258672,7.540554155991307,100.0
Offloaded Data,25,6,0.9445324319739109,5.299336031519457,6.3245324319739105,100.0
Offloaded Data,26,6,2.773809259404256,5.337324075918184,8.173809259404257,100.0
Offloaded Data,27,6,0.9235179043472351,5.875053323258673,6.903517904347234,100.0
Offloaded Data,28,6,3.466684266229658,5.875053323258673,9.446684266229658,100.0
Offloaded Data,29,6,3.5794699315218454,5.329919569423513,8.989469931521846,100.0
Offloaded Data,30,6,1.8605675336523255,5.185053323258672,7.150567533652326,100.0
Offloaded Data,31,6,1.813162846525002,5.312866649110816,7.243162846525002,100.0
Offloaded Data,32,6,1.0483257396226275,5.652218719092432,6.838325739622627,100.0
Offloaded Data,33,6,1.7060264718214546,5.777324075918184,7.546026471821454,100.0
Offloaded Data,34,6,1.0232479802025576,5.172866649110817,6.313247980202558,100.0
