Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,0,1,2.971653377152619,5.599919569423516,8.651653377152618,100.0
Offloaded Data,1,1,0.9599799229497238,5.737324075918189,6.759979922949723,100.0
Offloaded Data,2,1,2.867907369920414,5.68642934314648,8.587907369920414,100.0
Offloaded Data,3,1,1.2042192863729522,5.62640534234648,6.874219286372952,100.0
Offloaded Data,4,1,6.982735500347417,5.532721466334621,12.572735500347417,100.0
Offloaded Data,5,1,3.419271706373546,5.70640534234648,9.169271706373546,100.0
Offloaded Data,6,1,8.982948684334062,5.519336031519456,14.582948684334061,100.0
Offloaded Data,7,1,0.5834878031582726,5.738529756312559,6.513487803158272,100.0
Offloaded Data,8,1,0.5441415341464945,5.801996229034582,6.524141534146494,100.0
Offloaded Data,9,1,0.6817135951603105,5.479336031519457,6.241713595160311,100.0
Offloaded Data,10,1,0.5636401183315327,5.787324075918189,6.413640118331532,100.0
Offloaded Data,11,1,30001000.0,5.58730007511819,30001005.66,100.0
Offloaded Data,12,1,1.8647716230345994,5.572866649110818,7.554771623034599,100.0
Offloaded Data,13,1,0.5705467601248555,5.8328666491108185,6.520546760124856,100.0
Offloaded Data,14,1,30001000.0,5.272721466334621,30001005.33,100.0
Offloaded Data,15,1,0.31698631293178425,5.259919569423516,5.656986312931784,100.0
Offloaded Data,16,1,0.44360926738327483,5.227324075918189,5.733609267383275,100.0
Offloaded Data,17,1,0.5487777009762729,5.742218719092432,6.428777700976273,100.0
Offloaded Data,18,1,5.386551429476765,5.732890649910818,11.226551429476764,100.0
Offloaded Data,19,1,2.6388897554332864,5.8473240759181895,8.548889755433287,100.0
Offloaded Data,20,1,0.9326206303717872,5.9273240759181895,6.922620630371787,100.0
Offloaded Data,21,1,0.34317192839957944,5.752890649910818,6.20317192839958,100.0
Offloaded Data,22,1,2.2965647128636344,5.5664053423464805,7.906564712863635,100.0
Offloaded Data,23,1,0.23949046069574623,5.777300075118189,6.089490460695746,100.0
Offloaded Data,24,1,3.1879073733026266,5.250289004121204,8.547907373302627,100.0
Offloaded Data,25,1,30001000.0,5.6827214663346215,30001005.74,100.0
Offloaded Data,26,1,1.4674608116677532,5.262866649110818,6.847460811667753,100.0
Offloaded Data,27,1,36.26661410201921,5.88730007511819,42.22661410201921,100.0
Offloaded Data,28,1,20.096137149264187,5.602721466334621,25.756137149264188,100.0
Offloaded Data,29,1,1.6123008121999838,5.409179835610004,7.192300812199984,100.0
Offloaded Data,30,1,0.7536837926280957,5.360289004121204,6.223683792628095,100.0
Offloaded Data,31,1,0.6849597739005594,5.79640534234648,6.52495977390056,100.0
Offloaded Data,32,1,0.45005903160129074,5.4391798356100045,6.060059031601291,100.0
Offloaded Data,33,1,4.403763839723816,5.64640534234648,10.093763839723815,100.0
Offloaded Data,34,1,3.432432906085195,5.119179835610004,8.722432906085196,100.0
Offloaded Data,35,1,0.6860863686282346,5.625053323258673,6.4160863686282354,100.0
Offloaded Data,36,1,5.052826426099827,5.602866649110818,10.772826426099828,100.0
Offloaded Data,37,1,3.1095039761862546,5.620289004121204,8.839503976186254,100.0
Offloaded Data,38,1,0.7117530556183959,5.850289004121204,6.671753055618396,100.0
Offloaded Data,39,1,1.549156160958445,5.5919962290345815,7.319156160958444,100.0
Offloaded Data,40,1,8.342097916631657,5.459336031519457,13.882097916631658,100.0
Offloaded Data,41,1,0.1663739548434473,5.542721466334621,5.766373954843447,100.0
Offloaded Data,42,1,2.018638963306762,5.70730007511819,7.798638963306762,100.0
Offloaded Data,43,1,0.379791121132881,5.28642934314648,5.699791121132881,100.0
Offloaded Data,44,1,0.7972906363385154,5.655053323258672,6.557290636338515,100.0
Offloaded Data,45,1,26.48417301181103,5.712721466334621,32.254173011811034,100.0
Offloaded Data,46,1,3.0260822266493634,5.251996229034582,8.456082226649363,100.0
Offloaded Data,47,1,17.970205148200403,5.289336031519457,23.340205148200404,100.0
Offloaded Data,48,1,0.4450217903246179,5.4293360315194565,5.955021790324618,100.0
Offloaded Data,49,1,0.40635873140638634,5.435053323258672,5.946358731406386,100.0
Offloaded Data,0,2,2.041483050256653,5.499919569423513,7.6214830502566535,100.0
Offloaded Data,1,2,1.0277990520301539,5.737324075918187,6.827799052030154,100.0
Offloaded Data,2,2,2.872557364193458,5.24642934314648,8.152557364193457,100.0
Offloaded Data,3,2,1.5695855628549964,5.4564053423464784,7.069585562854996,100.0
Offloaded Data,4,2,10.590360214446829,5.322721466334618,15.970360214446828,100.0
Offloaded Data,5,2,4.174645107289296,5.296405342346478,9.514645107289295,100.0
Offloaded Data,6,2,6.765532805034276,5.329336031519453,12.175532805034276,100.0
Offloaded Data,7,2,3.9450760860083243,5.359179835610003,9.475076086008324,100.0
Offloaded Data,8,2,0.6601480544715462,5.391996229034579,6.230148054471546,100.0
Offloaded Data,9,2,0.562814137494229,5.589336031519453,6.232814137494229,100.0
Offloaded Data,10,2,0.555880933024097,5.517324075918188,6.135880933024097,100.0
Offloaded Data,11,2,30001000.0,5.707300075118186,30001005.78,100.0
Offloaded Data,12,2,2.479318482683783,5.312866649110816,7.909318482683783,100.0
Offloaded Data,13,2,0.6020006195091548,5.8028666491108165,6.522000619509154,100.0
Offloaded Data,14,2,30001000.0,5.2427214663346176,30001005.3,100.0
Offloaded Data,15,2,0.3350871021436559,5.6899195694235125,6.105087102143656,100.0
Offloaded Data,16,2,0.45039083194046703,5.517324075918188,6.030390831940467,100.0
Offloaded Data,17,2,0.5584414302912843,5.542218719092428,6.238441430291284,100.0
