Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,0,1,0.7586208828005777,5.509179835610004,6.438620882800578,100.0
Offloaded Data,1,1,1.811484465569938,5.682866649110818,7.611484465569938,100.0
Offloaded Data,2,1,0.9064021917579104,5.528529756312559,6.626402191757911,100.0
Offloaded Data,3,1,1.9252263227449509,5.589919569423516,7.595226322744951,100.0
Offloaded Data,4,1,1.5188712134645281,5.411996229034582,7.108871213464528,100.0
Offloaded Data,5,1,2.8493719915747153,5.645053323258672,8.599371991574715,100.0
Offloaded Data,6,1,0.8005899366467891,5.490289004121204,6.400589936646789,100.0
Offloaded Data,7,1,1.0034753663153027,5.751996229034582,6.933475366315302,100.0
Offloaded Data,8,1,0.4802554731659526,5.91732407591819,6.460255473165953,100.0
Offloaded Data,9,1,1.1683073136164788,5.502721466334622,6.7283073136164795,100.0
Offloaded Data,10,1,1.77747077175342,5.777300075118189,7.627470771753419,100.0
Offloaded Data,11,1,0.28828065960289645,5.579336031519457,5.948280659602896,100.0
Offloaded Data,12,1,2.5142805328439044,5.64640534234648,8.204280532843905,100.0
Offloaded Data,13,1,2.6757893463986613,5.90640534234648,8.62578934639866,100.0
Offloaded Data,14,1,0.41972987339942236,5.192218719092432,5.749729873399422,100.0
Offloaded Data,15,1,2.8877661504264167,5.2673000751181895,8.227766150426417,100.0
Offloaded Data,16,1,2.1688056745884534,5.24640534234648,7.4588056745884534,100.0
Offloaded Data,17,1,1.0075518039095739,5.80730007511819,6.887551803909574,100.0
Offloaded Data,18,1,1.5116467030569742,5.732890649910818,7.351646703056974,100.0
Offloaded Data,19,1,1.359628539376445,5.829919569423517,7.269628539376445,100.0
Offloaded Data,20,1,1.3689332552490163,5.819179835610004,7.358933255249017,100.0
Offloaded Data,21,1,0.9212086041427032,5.78730007511819,6.781208604142703,100.0
Offloaded Data,22,1,1.550989151681381,5.5050533232586725,7.160989151681381,100.0
Offloaded Data,23,1,0.9041846882980954,5.792721466334621,6.754184688298096,100.0
Offloaded Data,24,1,2.3384511630998825,5.3164053423464805,7.698451163099883,100.0
Offloaded Data,25,1,2.157450284234987,5.635053323258672,7.897450284234987,100.0
Offloaded Data,26,1,2.8509546197376783,5.299919569423516,8.230954619737677,100.0
Offloaded Data,27,1,1.169552994698578,5.850289004121204,7.129552994698578,100.0
Offloaded Data,28,1,0.9049095254811261,5.58730007511819,6.564909525481126,100.0
Offloaded Data,29,1,0.9905577073955334,5.475053323258672,6.570557707395533,100.0
Offloaded Data,30,1,2.5569629967845895,5.365053323258672,8.02696299678459,100.0
Offloaded Data,31,1,1.7935943268722259,5.669179835610004,7.633594326872226,100.0
Offloaded Data,32,1,0.8650052926184105,5.53730007511819,6.475005292618411,100.0
Offloaded Data,33,1,1.162330753391105,5.5828906499108175,6.852330753391104,100.0
Offloaded Data,34,1,1.230718365845224,5.2099195694235165,6.520718365845224,100.0
